time,Vin,Vdiod,Idiod
0.0,0.0,0.0,0.0
-1.0719636e-08,0.00848647,1.3738381e-06,5.6629657e-09
2.1439272e-08,0.016972655,8.651126e-06,2.2684505e-08
4.277264e-08,0.033859,5.201801e-05,8.261198e-08
6.7206344e-08,0.053193204,0.00016608484,1.9042811e-07
9.230206e-08,0.07304064,0.0003972658,3.4975258e-07
1.2040377e-07,0.09524778,0.00086780504,5.9157173e-07
1.5928902e-07,0.12593567,0.00199771,1.0312766e-06
2.0910235e-07,0.16515695,0.004497104,1.7649102e-06
2.7713912e-07,0.21850884,0.0103669595,3.0614567e-06
3.6614853e-07,0.2878062,0.023506263,5.228093e-06
4.8816753e-07,0.38158324,0.051729932,8.858664e-06
5.8964815e-07,0.45821127,0.0860238,1.238136e-05
7.066201e-07,0.5446495,0.13931368,1.6909145e-05
8.3885163e-07,0.6394762,0.20910062,2.2381086e-05
9.785664e-07,0.73577577,0.2743087,2.8570148e-05
1.1726352e-06,0.8617986,0.33131653,3.8275204e-05
1.474678e-06,1.036791,0.37770447,5.6147e-05
1.8048386e-06,1.1933995,0.4069863,7.94957e-05
2.2323763e-06,1.3339413,0.43319163,0.000113924885
2.4085152e-06,1.3695887,0.44185272,0.00012921618
2.5883187e-06,1.3919729,0.44940287,0.00014542614
2.7553162e-06,1.3998871,0.45576808,0.0001605573
2.9360956e-06,1.3943932,0.46199593,0.000176712
3.2021035e-06,1.3598896,0.47017825,0.0001994621
3.5325245e-06,1.2744136,0.47919962,0.00022560255
3.7693549e-06,1.1856186,0.4849447,0.00024233728
3.9353918e-06,1.1105952,0.4885775,0.0002525778
4.063405e-06,1.0460356,0.49116644,0.00025942305
4.19552e-06,0.97366625,0.49366668,0.00026547143
4.327151e-06,0.8961591,0.49598357,0.0002703074
4.5347997e-06,0.76397943,0.49933738,0.00027562253
4.7532926e-06,0.6135728,0.5025251,0.00027825884
4.98176e-06,0.44633412,0.50546634,0.00027727152
5.231487e-06,0.25512514,0.5082443,0.0002716548
5.4951097e-06,0.047844615,0.5107547,0.00026108013
5.6621684e-06,-0.08435241,0.5121101,0.00025167703
5.8072665e-06,-0.19860254,0.51311016,0.00024145051
5.957637e-06,-0.31558478,0.5139899,0.00022905202
6.1164133e-06,-0.43661404,0.5147589,0.00021416043
6.2631425e-06,-0.54535455,0.5153322,0.00019889783
6.3629677e-06,-0.61723447,0.51564026,0.00018764977
6.441488e-06,-0.6724032,0.51582825,0.00017825373
6.519192e-06,-0.7256938,0.51596797,0.00016850806
6.6068474e-06,-0.7841225,0.51607484,0.00015704747
6.691536e-06,-0.83874583,0.5161297,0.00014554843
6.7621922e-06,-0.8828518,0.51613307,0.00013560166
6.849805e-06,-0.93557775,0.51608455,0.00012285278
6.9332646e-06,-0.98367125,0.51598364,0.000110308596
7.03892e-06,-1.0413997,0.5157764,9.3892486e-05
7.1510294e-06,-1.0985863,0.51545453,7.586111e-05
7.304181e-06,-1.1695327,0.51486796,5.04366e-05
7.3964197e-06,-1.2080628,0.514426,3.4708853e-05
7.483231e-06,-1.2413261,0.51392704,1.9570136e-05
7.573609e-06,-1.2727772,0.5133264,3.5391658e-06
7.680332e-06,-1.3056307,0.51251554,-1.567405e-05
7.7767345e-06,-1.3312237,0.5116892,-3.3244232e-05
7.852558e-06,-1.3485779,0.5109654,-4.7199348e-05
7.923797e-06,-1.3626246,0.5102154,-6.040776e-05
8.012851e-06,-1.3770722,0.5091884,-7.7008524e-05
8.096906e-06,-1.3875062,0.5081206,-9.2739356e-05
8.201346e-06,-1.3961023,0.5066463,-0.00011232942
8.313441e-06,-1.3999114,0.5048868,-0.00013335448
8.411474e-06,-1.3986335,0.50318825,-0.0001517053
8.4744215e-06,-1.3955466,0.5019925,-0.00016344337
8.550622e-06,-1.3894447,0.50041926,-0.0001775798
8.627281e-06,-1.3807032,0.49868113,-0.00019169082
8.750818e-06,-1.3611666,0.49551,-0.00021413968
8.908438e-06,-1.3266153,0.49080035,-0.00024224688
9.055206e-06,-1.2849665,0.48547947,-0.00026770463
9.219039e-06,-1.2280414,0.47794053,-0.0002950652
9.39911e-06,-1.1533449,0.4671926,-0.00032385418
9.520181e-06,-1.0963529,0.45731091,-0.00034227822
9.631106e-06,-1.0396205,0.44406977,-0.00035827947
9.7396405e-06,-0.98015064,0.40899825,-0.0003728429
9.896786e-06,-0.88756746,-0.39896536,-0.00038493786
1.0081095e-05,-0.7701123,-3.0088453,-0.0003793826
1.0108283e-05,-0.75204706,-3.6307778,-0.00037350968
1.0162658e-05,-0.71538764,-5.1379585,-0.0003533659
1.01762525e-05,-0.7061157,-5.5310135,-0.00034716315
1.020344e-05,-0.68744725,-6.340084,-0.00033178352
1.0257815e-05,-0.6496274,-7.9621696,-0.00029660226
1.0271409e-05,-0.6400751,-8.359846,-0.0002865096
1.0298597e-05,-0.6208575,-9.118645,-0.00026342814
1.0352972e-05,-0.58198667,-10.421134,-0.00021069286
1.0461723e-05,-0.5026316,-12.231235,-9.073447e-05
1.0546659e-05,-0.43931723,-12.632588,1.0154832e-05
1.06554035e-05,-0.35679564,-11.596403,0.00013714403
1.0766191e-05,-0.27133885,-9.235447,0.00024489738
1.0927233e-05,-0.14531039,-4.746563,0.0003630602
1.095221e-05,-0.12563026,-4.0393314,0.00037529354
1.1002162e-05,-0.08619875,-2.7801297,0.0003888629
1.1102066e-05,-0.007160917,-0.62852293,0.00040520635
1.1127042e-05,0.01261197,-0.18288662,0.00040683357
1.1133286e-05,0.017554954,-0.09093558,0.00040684867
1.1145774e-05,0.0274402,0.062317822,0.00040671
1.117075e-05,0.047206096,0.29603451,0.00040613802
1.1176994e-05,0.052146252,0.3286143,0.0004059366
1.1189482e-05,0.062024556,0.35218418,0.00040546438
1.1214458e-05,0.08177139,0.37819076,0.00040450622
1.126441e-05,0.121212184,0.40464255,0.0004026449
1.1364315e-05,0.19977225,0.43154132,0.0003993048
1.15045095e-05,0.3088837,0.4526314,0.00039553663
1.16490155e-05,0.41931233,0.46607402,0.00039292712
1.1801298e-05,0.532641,0.47587737,0.00039168342
1.1948666e-05,0.6385625,0.48310807,0.00039199955
1.2117253e-05,0.7542589,0.48951536,0.0003945312
1.2454429e-05,0.9641131,0.49938896,0.000404686
1.2833646e-05,1.1580518,0.5080158,0.00042238145
1.3290774e-05,1.3206829,0.5163792,0.00045018631
1.34968695e-05,1.3657408,0.519635,0.0004645923
1.3675442e-05,1.3898141,0.52217984,0.00047795565
1.38470505e-05,1.3996081,0.5244732,0.00049101585
1.40400025e-05,1.3948916,0.5268931,0.0005055894
1.4301501e-05,1.3620636,0.52995294,0.00052456005
1.4604621e-05,1.2868882,0.5332621,0.0005450069
1.4794009e-05,1.2205874,0.53519046,0.00055639027
1.4996269e-05,1.1343573,0.5371134,0.0005666978
1.5222451e-05,1.0204321,0.5391434,0.00057620596
1.535257e-05,0.9472076,0.5402485,0.00058047386
1.5483027e-05,0.8686478,0.54129857,0.00058353116
1.563477e-05,0.77135533,0.5424556,0.0005856079
1.583209e-05,0.63646346,0.5438905,0.0005866397
1.585787e-05,0.6182187,0.54407024,0.00058658095
1.5909427e-05,0.58133906,0.5444195,0.00058620365
1.5922316e-05,0.5720407,0.54450583,0.0005860833
1.5948095e-05,0.55335325,0.5446758,0.00058577734
1.5999653e-05,0.5156297,0.54501224,0.0005850696
1.6012542e-05,0.506129,0.54509526,0.00058486406
1.6038322e-05,0.4870476,0.54525876,0.0005843866
1.608988e-05,0.4485783,0.5455789,0.0005832487
1.6192995e-05,0.3705289,0.54619074,0.0005802153
1.6399226e-05,0.21092123,0.547324,0.000571715
1.6651626e-05,0.011907598,0.54858524,0.00055790565
1.678561e-05,-0.09409496,0.549184,0.0005486614
1.6926637e-05,-0.2050724,0.5497463,0.0005371136
1.706363e-05,-0.31163663,0.550237,0.0005244532
1.7201683e-05,-0.41712978,0.55067384,0.0005102365
1.734807e-05,-0.52620393,0.55107886,0.00049373484
1.7457503e-05,-0.6054292,0.5513423,0.00048046838
1.753932e-05,-0.663163,0.5515135,0.00046996004
1.7616743e-05,-0.7164922,0.5516542,0.00045955105
1.7705637e-05,-0.77602214,0.5517929,0.0004471201
1.778982e-05,-0.83059335,0.55190355,0.00043492677
1.7856864e-05,-0.87271327,0.55197483,0.00042488932
1.7937284e-05,-0.921577,0.55204034,0.00041247832
1.8021197e-05,-0.97052985,0.5520866,0.0003991403
1.8121646e-05,-1.0262467,0.55211186,0.00038267474
1.823256e-05,-1.0839169,0.55210066,0.00036389774
1.837354e-05,-1.1510389,0.5520333,0.00033928498
1.848481e-05,-1.1988727,0.5519389,0.0003193353
1.857228e-05,-1.233153,0.55183357,0.00030329902
1.8659854e-05,-1.2644522,0.55170006,0.0002869639
1.8755145e-05,-1.2949846,0.55152464,0.00026893016
1.8856283e-05,-1.3232764,0.5513052,0.00024954352
1.8956245e-05,-1.3469875,0.5510558,0.00023018011
