time,Vin,Vdiod,Idiod
0.0,0.0,0.0,0.0
-1.0719636e-08,0.006061764,9.813136e-07,4.0449755e-09
2.1439272e-08,0.012123326,6.1793826e-06,1.6203218e-08
4.277264e-08,0.024185,3.715591e-05,5.900856e-08
6.7206344e-08,0.037995145,0.00011863372,1.3602008e-07
9.230206e-08,0.05217189,0.00028578908,2.5037244e-07
1.2199104e-07,0.068929605,0.0006454197,4.3395477e-07
1.6040104e-07,0.09058033,0.0014577981,7.468294e-07
2.115472e-07,0.119342,0.0033256144,1.2897752e-06
2.7935602e-07,0.15731588,0.007590066,2.2207173e-06
3.701389e-07,0.20778367,0.017369218,3.811799e-06
4.9263656e-07,0.2749901,0.038091037,6.4318515e-06
5.952221e-07,0.33027053,0.0635595,8.9855685e-06
7.115053e-07,0.3915788,0.103046104,1.2195799e-05
8.394758e-07,0.45708266,0.15751392,1.59182e-05
9.792601e-07,0.5258878,0.22087653,2.0083055e-05
1.1780478e-06,0.61797965,0.29117876,2.6311081e-05
1.4829944e-06,0.743717,0.35242972,3.70815e-05
1.8134335e-06,0.85495937,0.386959,5.090695e-05
2.2449187e-06,0.9549442,0.41515434,7.156753e-05
2.4237975e-06,0.98003256,0.42419353,8.083791e-05
2.6091898e-06,0.99545914,0.43201575,9.08138e-05
2.8038648e-06,0.9998912,0.43938893,0.00010129008
2.9869218e-06,0.99301445,0.44557917,0.00011087413
3.2846915e-06,0.9591956,0.45446524,0.0001254492
3.6054498e-06,0.89245534,0.46291423,0.00013951001
3.814538e-06,0.8330078,0.4677892,0.00014733971
3.969187e-06,0.7815023,0.47105086,0.00015215015
4.0888426e-06,0.7375308,0.47338444,0.00015518234
4.2308457e-06,0.6809842,0.47596124,0.00015797398
4.374812e-06,0.6191775,0.47836655,0.00015981255
4.593239e-06,0.51771444,0.48166376,0.00016072537
4.818769e-06,0.40469283,0.4846789,0.00015936274
5.0481626e-06,0.28300315,0.4873161,0.00015522225
5.2905643e-06,0.14928888,0.48963153,0.00014763382
5.566133e-06,-0.0059814234,0.49176908,0.00013551753
5.730629e-06,-0.09883984,0.49277866,0.0001263778
5.87882e-06,-0.18178532,0.4934754,0.000116642914
6.0214625e-06,-0.26042676,0.49397546,0.00010611861
6.161004e-06,-0.33572322,0.4942981,9.47515e-05
6.3098405e-06,-0.41372162,0.49447754,8.162166e-05
6.4021942e-06,-0.4606815,0.49449736,7.294821e-05
6.4767282e-06,-0.4976704,0.49444747,6.559208e-05
6.555105e-06,-0.5356116,0.49433506,5.7555448e-05
6.6389284e-06,-0.5750235,0.49415156,4.86624e-05
6.7168576e-06,-0.61050725,0.49391928,4.0123112e-05
6.7962133e-06,-0.6454218,0.49361667,3.1158157e-05
6.87872e-06,-0.680344,0.49322838,2.1562148e-05
6.9718453e-06,-0.71797794,0.4926956,1.0412596e-05
7.077239e-06,-0.7581633,0.4919643,-2.5866298e-06
