time,Vin,Vdiod,Idiod
0.0,0.0,0.0,0.0
-1.0719636e-08,0.0024247055,3.9252583e-07,1.6179903e-09
2.1439272e-08,0.00484933,2.4717572e-06,6.4812875e-09
4.277264e-08,0.009674,1.4862476e-05,2.3603423e-08
6.7206344e-08,0.015198058,4.7454505e-05,5.4408027e-08
9.230206e-08,0.020868756,0.000114321505,1.0014896e-07
1.2199104e-07,0.027571842,0.0002581986,1.7358185e-07
1.6040114e-07,0.03623215,0.0005832799,2.9873166e-07
2.1154769e-07,0.04773691,0.0013310906,5.1590905e-07
2.7935795e-07,0.062926784,0.0030404625,8.882744e-07
3.7014567e-07,0.08311496,0.0069721257,1.524594e-06
4.926605e-07,0.11000124,0.015344113,2.5720246e-06
5.952562e-07,0.13211548,0.025721444,3.5915532e-06
7.115394e-07,0.1566386,0.042053424,4.868825e-06
8.3949135e-07,0.18283619,0.06547133,6.3355114e-06
9.792766e-07,0.21035828,0.09775433,7.901318e-06
1.1781e-06,0.24720114,0.15209219,9.827518e-06
1.4830703e-06,0.2974983,0.23407273,1.2000682e-05
1.8135121e-06,0.34199297,0.29783922,1.3536899e-05
2.2450372e-06,0.38198563,0.34520164,1.498259e-05
2.4239425e-06,0.39201954,0.3569486,1.5533928e-05
2.6093903e-06,0.39818797,0.3654162,1.6076194e-05
2.8041072e-06,0.39995566,0.37276924,1.6568902e-05
2.9873167e-06,0.39719525,0.3785035,1.6864906e-05
3.2853327e-06,0.38363722,0.3860946,1.685919e-05
3.6059844e-06,0.35692757,0.39266747,1.6137577e-05
3.814874e-06,0.3331611,0.39603737,1.5110522e-05
3.9694405e-06,0.31256518,0.39801103,1.3952961e-05
4.089026e-06,0.2949843,0.3992257,1.2783224e-05
4.231104e-06,0.27235088,0.4003221,1.107634e-05
4.375147e-06,0.2476115,0.40101326,8.961117e-06
4.5936586e-06,0.20700455,0.4012425,5.0334615e-06
4.8192287e-06,0.16178206,0.40037555,1.107155e-07
5.048645e-06,0.11309658,0.39790502,-5.910864e-06
5.29119e-06,0.059575547,0.3926665,-1.3415709e-05
5.5667806e-06,-0.002539056,0.38242215,-2.3115357e-05
5.731217e-06,-0.039668348,0.37203604,-2.9482362e-05
5.8793134e-06,-0.07282388,0.35548645,-3.5585428e-05
6.022059e-06,-0.10430099,0.3204109,-4.1550695e-05
6.161666e-06,-0.13443041,0.22862782,-4.6887944e-05
6.31056e-06,-0.16563673,0.042379227,-5.1230127e-05
6.402889e-06,-0.18441208,-0.113135494,-5.2654053e-05
6.4773667e-06,-0.19919339,-0.2546541,-5.266738e-05
