time,Vin,Vdiod,Idiod
0.0,0.0,0.0,0.0
-1.0719636e-08,0.003030882,4.906572e-07,2.0224877e-09
2.1439272e-08,0.006061663,3.0896956e-06,8.101609e-09
4.277264e-08,0.0120925,1.8578072e-05,2.950428e-08
6.7206344e-08,0.018997572,5.931792e-05,6.801004e-08
9.230206e-08,0.026085945,0.00014290067,1.251862e-07
1.2199104e-07,0.034464803,0.00032274186,2.1697733e-07
1.6040114e-07,0.04529019,0.0007290667,3.7341468e-07
2.1154769e-07,0.059671137,0.00166369,6.448871e-07
2.7935795e-07,0.078658484,0.0037996727,1.1103484e-06
3.7014567e-07,0.1038937,0.008710191,1.9057809e-06
4.926605e-07,0.13750155,0.019158393,3.215227e-06
5.952562e-07,0.16514437,0.032092117,4.490063e-06
7.115394e-07,0.19579826,0.052406233,6.087992e-06
8.3949135e-07,0.22854525,0.081437096,7.925091e-06
9.792766e-07,0.26294786,0.12108507,9.89453e-06
1.1781e-06,0.30900142,0.18427879,1.2394262e-05
1.4830703e-06,0.37187284,0.2693061,1.5599882e-05
1.8135121e-06,0.42749122,0.32693738,1.870996e-05
2.2450372e-06,0.47748202,0.36657226,2.2847686e-05
2.4239425e-06,0.49002442,0.3770939,2.4683955e-05
2.6093903e-06,0.49773496,0.38531026,2.6642676e-05
2.8041072e-06,0.49994457,0.3927497,2.8636143e-05
2.9873167e-06,0.49649405,0.39878297,3.0324598e-05
3.2853327e-06,0.47954652,0.40713817,3.248517e-05
3.6059844e-06,0.44615945,0.4147786,3.392489e-05
3.814874e-06,0.41645136,0.4189958,3.416425e-05
3.9694405e-06,0.39070648,0.4216958,3.3838158e-05
4.089026e-06,0.3687304,0.42354417,3.3236473e-05
4.231104e-06,0.3404386,0.42548642,3.211536e-05
4.375147e-06,0.30951434,0.42716813,3.0482792e-05
4.5936586e-06,0.25875568,0.42920205,2.7073145e-05
4.8192287e-06,0.20222758,0.43068156,2.2415126e-05
5.048645e-06,0.14137073,0.4314262,1.6327213e-05
5.29119e-06,0.07446943,0.4312408,8.330143e-06
5.5667806e-06,-0.0031738197,0.4298355,-2.4338344e-06
5.731217e-06,-0.049585436,0.42821458,-9.761052e-06
5.8793134e-06,-0.091029845,0.4259937,-1.7061479e-05
6.022059e-06,-0.13037623,0.42307767,-2.4626344e-05
6.161666e-06,-0.16803801,0.41925785,-3.250263e-05
6.31056e-06,-0.20704593,0.41397062,-4.1337742e-05
6.402889e-06,-0.23051511,0.40981013,-4.703471e-05
6.4773667e-06,-0.24899174,0.40562454,-5.177006e-05
6.555746e-06,-0.26795888,0.40018865,-5.686207e-05
6.639511e-06,-0.2876465,0.392882,-6.239959e-05
6.7170677e-06,-0.30530068,0.38396475,-6.759804e-05
6.796343e-06,-0.32273895,0.3708784,-7.2955845e-05
6.878768e-06,-0.34018195,0.3459905,-7.84989e-05
6.971904e-06,-0.35900047,0.26317203,-8.438353e-05
7.077208e-06,-0.3790759,0.047853414,-8.952418e-05
7.2034136e-06,-0.4013598,-0.35191584,-9.1597554e-05
7.376131e-06,-0.42852363,-1.0106444,-8.7165485e-05
7.475908e-06,-0.44236955,-1.4175171,-8.008429e-05
7.5580547e-06,-0.4527139,-1.7468612,-7.07052e-05
7.648614e-06,-0.46298507,-2.07164,-5.7303176e-05
7.747083e-06,-0.47277486,-2.3538017,-3.996114e-05
7.843672e-06,-0.48095423,-2.5404217,-2.0941232e-05
7.918524e-06,-0.48630723,-2.604696,-5.3336203e-06
7.999405e-06,-0.49111208,-2.5846012,1.1688973e-05
8.08538e-06,-0.49509302,-2.470231,2.9085744e-05
8.182788e-06,-0.49818927,-2.238334,4.694717e-05
8.294466e-06,-0.49987924,-1.8756541,6.4118896e-05
8.404084e-06,-0.49959987,-1.4592621,7.727751e-05
8.467529e-06,-0.498561,-1.2033569,8.268253e-05
8.539687e-06,-0.4965997,-0.9123724,8.653364e-05
8.611027e-06,-0.49384788,-0.6398893,8.81157e-05
8.727799e-06,-0.487612,-0.24402024,8.660617e-05
8.871779e-06,-0.4770009,0.1752989,8.069148e-05
8.8968045e-06,-0.4748319,0.22876084,7.910792e-05
8.946854e-06,-0.47020912,0.28728524,7.52602e-05
9.046955e-06,-0.45983768,0.34019282,6.7203495e-05
9.217586e-06,-0.4387834,0.3752848,5.3175634e-05
9.39675e-06,-0.41228688,0.3916176,3.8487346e-05
