time,Vin,Vdiod,Idiod
0.0,0.0,0.0,0.0
-1.0719636e-08,0.004243235,6.8691986e-07,2.8314828e-09
2.1439272e-08,0.008486328,4.3255714e-06,1.13422525e-08
4.277264e-08,0.0169295,2.6009235e-05,4.130599e-08
6.7206344e-08,0.026596602,8.304449e-05,9.521405e-08
9.230206e-08,0.03652032,0.00020005749,1.7526068e-07
1.2199104e-07,0.048250724,0.00045182073,3.037683e-07
1.6040114e-07,0.063406266,0.0010206007,5.227809e-07
2.1154769e-07,0.08353959,0.0023286808,9.0284414e-07
2.7935795e-07,0.110121876,0.005317004,1.554503e-06
3.7014567e-07,0.14545119,0.012180324,2.6682008e-06
4.926605e-07,0.19250217,0.026760524,4.501869e-06
5.952562e-07,0.23120211,0.0447598,6.287843e-06
7.115394e-07,0.27411756,0.07290436,8.528798e-06
8.3949135e-07,0.31996334,0.11277172,1.1112122e-05
9.792766e-07,0.368127,0.16513976,1.3916372e-05
1.1781e-06,0.432602,0.23723423,1.774289e-05
1.4830703e-06,0.52062196,0.31502086,2.3615996e-05
1.8135121e-06,0.5984877,0.36050114,3.066614e-05
2.2450372e-06,0.66847485,0.39288715,4.1073392e-05
2.4239416e-06,0.68603414,0.40247795,4.5763878e-05
2.609389e-06,0.6968289,0.41040745,5.0814924e-05
2.8041052e-06,0.69992244,0.41777426,5.6084624e-05
2.9873133e-06,0.69509184,0.4239073,6.0823822e-05
3.2853272e-06,0.67136574,0.4326304,6.77726e-05
3.6059787e-06,0.6246243,0.44083446,7.405817e-05
3.814869e-06,0.58303297,0.44551277,7.719629e-05
3.9694364e-06,0.5469901,0.4486096,7.882176e-05
4.0890227e-06,0.5162234,0.45080164,7.959212e-05
4.2310994e-06,0.47661534,0.45319638,7.993831e-05
4.375141e-06,0.4333219,0.45539537,7.959163e-05
4.593651e-06,0.3622605,0.45833558,7.774828e-05
4.81922e-06,0.2831217,0.4609235,7.4231226e-05
5.0486365e-06,0.19792242,0.46304756,6.872953e-05
5.29118e-06,0.10426126,0.46471226,6.0672734e-05
5.56677e-06,-0.0044391365,0.46596837,4.9092196e-05
5.7312072e-06,-0.06941576,0.46635824,4.0860632e-05
5.8793053e-06,-0.12743858,0.46640754,3.240969e-05
6.022049e-06,-0.1825229,0.46619824,2.3468352e-05
6.161655e-06,-0.23524906,0.4657284,1.3986883e-05
6.3105476e-06,-0.28985992,0.46495128,3.1856118e-06
6.4028773e-06,-0.32271704,0.46430743,-3.8714225e-06
6.477356e-06,-0.34858474,0.4636654,-9.805963e-06
6.555735e-06,-0.3751388,0.4628718,-1.6255031e-05
6.639501e-06,-0.4027019,0.46189314,-2.3347488e-05
6.717064e-06,-0.4274198,0.46085325,-3.0095573e-05
6.796341e-06,-0.45183384,0.4596385,-3.717164e-05
6.878767e-06,-0.47625446,0.45819426,-4.4710105e-05
6.971933e-06,-0.5026088,0.45631033,-5.3439035e-05
7.077303e-06,-0.5307308,0.45380336,-6.355635e-05
7.2035414e-06,-0.56193393,0.45011398,-7.5994576e-05
7.3759848e-06,-0.5999032,0.44389302,-9.3372044e-05
7.475485e-06,-0.6192392,0.4394318,-0.00010357836
7.557575e-06,-0.6337189,0.43484762,-0.00011210905
7.648059e-06,-0.64809614,0.428569,-0.000121580546
7.74654e-06,-0.6618148,0.41974112,-0.00013192903
7.844171e-06,-0.6733898,0.4079209,-0.00014219093
7.919251e-06,-0.680897,0.3942233,-0.00015004273
8.000074e-06,-0.6876065,0.36335233,-0.00015835089
8.086012e-06,-0.6931651,0.21640538,-0.00016638963
8.183337e-06,-0.6974834,-0.21828176,-0.00017248985
8.29505e-06,-0.69983596,-1.0045617,-0.00017284657
8.404258e-06,-0.6994371,-1.9432575,-0.00016517876
8.467638e-06,-0.6979822,-2.5420797,-0.0001556983
8.539699e-06,-0.695239,-3.2361126,-0.00013952533
8.610919e-06,-0.69139373,-3.8687513,-0.00011830757
8.727524e-06,-0.68268085,-4.667125,-7.477723e-05
