time,Vin,Vdiod,Idiod
0.010090707,0.25690362,0.22291106,-7.1611275e-06
0.01009076,0.26139852,0.21342097,-6.910538e-06
0.010090865,0.26969042,0.19554496,-6.157053e-06
0.010091076,0.28338432,0.1659041,-4.0291375e-06
0.01009126,0.2921019,0.1495865,-1.6635302e-06
0.010091419,0.2970599,0.14725512,6.3997857e-07
0.010091605,0.29981488,0.15909289,3.3038668e-06
0.0100918105,0.2990119,0.18660995,5.8051464e-06
0.010092067,0.2923451,0.23003685,7.7854365e-06
0.010092411,0.27379173,0.2792696,8.271961e-06
0.010092865,0.23372705,0.31615624,5.801727e-06
0.010093325,0.17747924,0.32580695,2.2155143e-07
0.0100938305,0.10204253,0.29635274,-8.551373e-06
0.010094253,0.03230909,0.2099399,-1.6642762e-05
0.010094445,-5.8470378e-05,0.12618557,-1.9720128e-05
0.010094588,-0.024299525,0.03575159,-2.1056485e-05
0.010094732,-0.048594333,-0.06667214,-2.1316122e-05
0.010094863,-0.07036267,-0.16289869,-2.0550975e-05
0.010094997,-0.09210609,-0.25845698,-1.8743824e-05
0.010095141,-0.11507717,-0.3541246,-1.5811298e-05
0.010095242,-0.13083062,-0.41326857,-1.3193943e-05
0.0100953225,-0.14288881,-0.4519571,-1.08268705e-05
0.010095401,-0.15440981,-0.48189926,-8.318379e-06
0.010095488,-0.16703948,-0.5062107,-5.3612357e-06
0.010095574,-0.1788674,-0.52008617,-2.4494993e-06
0.010095654,-0.18955037,-0.5236953,2.4696845e-07
0.010095739,-0.20047766,-0.51777077,3.003121e-06
0.010095827,-0.21137579,-0.5016,5.6663857e-06
0.01009593,-0.22341663,-0.47139758,8.394893e-06
0.010096047,-0.2361899,-0.42748567,1.1070923e-05
0.010096067,-0.23817955,-0.41919807,1.1439374e-05
0.010096105,-0.24207477,-0.40106165,1.2045489e-05
0.010096181,-0.24952266,-0.36340225,1.30882245e-05
0.010096201,-0.251312,-0.35365373,1.3297613e-05
0.010096239,-0.25480196,-0.33362922,1.3595866e-05
0.010096315,-0.26142162,-0.2932521,1.3932942e-05
0.010096408,-0.26880336,-0.24460888,1.3913878e-05
0.010096504,-0.27564734,-0.19638397,1.3372322e-05
0.0100966105,-0.2822356,-0.14765163,1.2196561e-05
0.010096719,-0.28791946,-0.10358608,1.0488532e-05
0.010096789,-0.29107073,-0.07899153,9.090483e-06
0.010096868,-0.29398927,-0.05722893,7.317246e-06
0.010096957,-0.29664013,-0.038590126,5.0777558e-06
0.010097054,-0.29864797,-0.02665604,2.49545e-06
0.010097168,-0.29986173,-0.023673134,-6.3908107e-07
0.0100972885,-0.29978648,-0.031636607,-3.9260863e-06
0.010097355,-0.29915556,-0.041683152,-5.6596073e-06
0.01009743,-0.29792672,-0.058791813,-7.513806e-06
0.0100975055,-0.29615158,-0.08120994,-9.180991e-06
0.0100976275,-0.2921495,-0.12684488,-1.1366815e-05
0.010097784,-0.28499737,-0.19666593,-1.3257608e-05
0.01009793,-0.27629945,-0.26990116,-1.388112e-05
0.010098093,-0.26435742,-0.35353935,-1.3065233e-05
0.010098274,-0.24850534,-0.43331262,-1.0314254e-05
0.010098533,-0.2213166,-0.5104594,-4.066879e-06
0.010098699,-0.20138527,-0.5232232,8.987794e-07
0.010098901,-0.17469954,-0.48663488,7.307419e-06
0.0100991065,-0.1452794,-0.40045264,1.2932652e-05
0.01009939,-0.1015493,-0.22983742,1.8136156e-05
0.010099653,-0.058482416,-0.052780267,1.9803618e-05
0.0100998925,-0.01828737,0.09620871,1.8340272e-05
0.010100134,0.022714535,0.20790502,1.4595775e-05
0.010100398,0.06705398,0.27868268,9.24907e-06
0.010100569,0.094825655,0.2991079,5.6958584e-06
0.010100768,0.12618373,0.3069607,1.8390964e-06
0.01010094,0.15214683,0.3072103,-1.0984716e-06
0.010101098,0.174431,0.30298975,-3.356038e-06
0.010101214,0.1901948,0.2970474,-4.7497388e-06
0.010101327,0.20456764,0.28848776,-5.790843e-06
0.01010148,0.22284687,0.2721732,-6.735907e-06
0.010101668,0.24280988,0.24741942,-7.3797605e-06
0.010101682,0.24420959,0.24524583,-7.394835e-06
0.01010171,0.24696217,0.24053437,-7.382835e-06
0.010101717,0.24764049,0.23933774,-7.3769693e-06
0.010101731,0.24898528,0.23690253,-7.358068e-06
0.01010176,0.2516271,0.2319431,-7.300675e-06
0.010101816,0.25671738,0.2218667,-7.1420372e-06
0.010101831,0.2579492,0.21931924,-7.089913e-06
0.0101018585,0.2603634,0.21419252,-6.957008e-06
0.010101915,0.2649918,0.2041011,-6.6159955e-06
0.010102028,0.2734325,0.18592715,-5.6594904e-06
0.010102254,0.28693503,0.15808249,-3.1160564e-06
0.010102433,0.2943106,0.1472574,-6.8741633e-07
0.010102611,0.29867187,0.15059277,1.93143e-06
0.010102788,0.29999524,0.16700563,4.388206e-06
0.01010296,0.29839703,0.1935654,6.3141433e-06
0.0101032425,0.2897206,0.24188215,8.0958425e-06
0.010103602,0.26803604,0.28918028,8.099148e-06
0.01010406,0.22448392,0.32037207,4.946024e-06
0.010104537,0.16338535,0.32456475,-1.417307e-06
0.01010503,0.08793021,0.28656104,-1.0313958e-05
0.010105398,0.026803322,0.19927083,-1.7363642e-05
0.010105561,-0.0010583053,0.12208158,-1.9914243e-05
0.010105705,-0.025284804,0.02986571,-2.1180134e-05
0.010105835,-0.047287636,-0.06330252,-2.1387606e-05
0.01010597,-0.069691196,-0.16255012,-2.0584095e-05
0.010106104,-0.09164147,-0.2591242,-1.8759152e-05
0.010106248,-0.114512905,-0.3544041,-1.5827645e-05
0.010106351,-0.13044995,-0.4141737,-1.3169254e-05
0.010106431,-0.14258578,-0.45300853,-1.0778684e-05
0.01010651,-0.15410908,-0.48278466,-8.261733e-06
0.010106598,-0.16678114,-0.50693864,-5.287267e-06
0.010106683,-0.17857978,-0.5207154,-2.3766788e-06
0.010106756,-0.18842946,-0.52406126,1.10254945e-07
0.010106844,-0.19976549,-0.5181596,2.971844e-06
0.010106929,-0.21024324,-0.5029966,5.536815e-06
0.010107034,-0.22258465,-0.47253948,8.345697e-06
0.010107147,-0.23497747,-0.43063122,1.0963199e-05
0.010107166,-0.23697498,-0.42243883,1.1337388e-05
0.010107204,-0.24088714,-0.4047993,1.1994724e-05
0.010107214,-0.24184774,-0.40027687,1.2147729e-05
0.010107232,-0.24374782,-0.3909765,1.2425078e-05
0.01010727,-0.24746272,-0.37205142,1.2937261e-05
0.010107281,-0.24837352,-0.36723307,1.305257e-05
0.010107299,-0.25017345,-0.3574267,1.3253407e-05
0.0101073375,-0.25368583,-0.337524,1.3573126e-05
0.010107414,-0.26035506,-0.29727158,1.3940409e-05
0.010107513,-0.26825926,-0.24557848,1.3949712e-05
0.01010761,-0.2752663,-0.19640307,1.3416375e-05
0.010107717,-0.2819239,-0.14729895,1.2246003e-05
0.010107821,-0.28749296,-0.10424527,1.0606318e-05
0.010107886,-0.29044834,-0.08131789,9.340093e-06
0.010107961,-0.29335788,-0.059784748,7.661009e-06
0.01010805,-0.29615533,-0.04011164,5.4493653e-06
0.010108145,-0.29829395,-0.027088942,2.9386545e-06
0.010108257,-0.29971594,-0.02324919,-1.2273013e-07
0.0101084085,-0.29972762,-0.03325899,-4.277297e-06
0.010108482,-0.29894567,-0.04503091,-6.1784335e-06
0.010108563,-0.2974615,-0.06531382,-8.1496555e-06
0.010108647,-0.295295,-0.09212562,-9.90666e-06
0.010108777,-0.29060453,-0.14444992,-1.2001325e-05
0.010108958,-0.2814688,-0.22985744,-1.3689553e-05
0.010109111,-0.27148426,-0.3078852,-1.3744446e-05
0.010109292,-0.25693437,-0.39809102,-1.197101e-05
0.0101094805,-0.23906767,-0.47344568,-8.358836e-06
0.010109675,-0.21767507,-0.5200177,-3.1121147e-06
0.01010984,-0.19760104,-0.5243567,2.0312164e-06
0.010110012,-0.17458972,-0.4872282,7.5115254e-06
0.010110238,-0.14222087,-0.38751817,1.3586666e-05
0.010110508,-0.10038273,-0.2224879,1.8416738e-05
0.010110757,-0.059601955,-0.053549085,1.9876918e-05
0.010110995,-0.019756041,0.09470943,1.8384768e-05
0.010111234,0.020899178,0.20397611,1.46553075e-05
