time,Vin,Vdiod,Idiod
0.0,0.0,0.0,0.0
-1.0719636e-08,0.004849411,7.8505116e-07,3.2359806e-09
2.1439272e-08,0.00969866,4.943509e-06,1.2962575e-08
4.277264e-08,0.019348,2.9724803e-05,4.720685e-08
6.7206344e-08,0.030396117,9.490766e-05,1.0881606e-07
9.230206e-08,0.04173751,0.00022863518,2.0029793e-07
1.2199104e-07,0.055143684,0.0005163563,3.4716382e-07
1.6040114e-07,0.0724643,0.0011663478,5.97464e-07
2.1154769e-07,0.09547382,0.0026610722,1.0318231e-06
2.7935795e-07,0.12585357,0.0060751247,1.7765835e-06
3.7014567e-07,0.16622992,0.013912381,3.0494339e-06
4.926605e-07,0.22000249,0.030548254,5.14531e-06
5.952562e-07,0.26423097,0.051055927,7.18712e-06
7.115394e-07,0.3132772,0.08304159,9.750501e-06
8.3949135e-07,0.36567238,0.12806138,1.2710245e-05
9.792766e-07,0.42071655,0.18523723,1.5952055e-05
1.1781e-06,0.4944023,0.25830564,2.0528512e-05
1.4830703e-06,0.5949966,0.33035323,2.7942757e-05
1.8135121e-06,0.68398595,0.37109926,3.717842e-05
2.2450372e-06,0.76397127,0.4015379,5.09424e-05
2.4239416e-06,0.784039,0.41089067,5.713963e-05
2.609389e-06,0.7963759,0.41880018,6.381317e-05
2.8041052e-06,0.7999113,0.42619812,7.079716e-05
2.9873133e-06,0.7943907,0.4323804,7.713258e-05
3.2853272e-06,0.76727515,0.44120818,8.659131e-05
3.6059787e-06,0.71385634,0.44954655,9.5426716e-05
3.814869e-06,0.6663234,0.45432565,0.00010009909
3.9694364e-06,0.62513155,0.4575057,0.0001027649
4.0890227e-06,0.5899696,0.4597682,0.00010427252
4.2310994e-06,0.54470325,0.46225414,0.00010541482
4.375141e-06,0.49522504,0.46455538,0.000105776526
4.593651e-06,0.414012,0.46767083,0.00010481997
4.81922e-06,0.32356766,0.47046703,0.00010198648
5.0486365e-06,0.22619705,0.47284085,9.690142e-05
5.29118e-06,0.11915572,0.47482362,8.8957815e-05
5.56677e-06,-0.0050732987,0.47651199,7.714846e-05
5.7312072e-06,-0.0793323,0.47720766,6.8583744e-05
5.8793053e-06,-0.14564408,0.47757897,5.96769e-05
6.022049e-06,-0.2085976,0.47772577,5.0175004e-05
6.161655e-06,-0.26885605,0.4776574,4.0031704e-05
6.3105476e-06,-0.3312685,0.4773694,2.841695e-05
6.4028773e-06,-0.36881945,0.47706807,2.0798552e-05
6.477356e-06,-0.39838257,0.4767344,1.4372238e-05
6.555735e-06,-0.42873004,0.47629854,7.3722063e-06
6.639501e-06,-0.46023077,0.4757413,-3.4253927e-07
6.717064e-06,-0.4884798,0.47513416,-7.6976885e-06
6.796341e-06,-0.51638156,0.47441307,-1.5425523e-05
6.878767e-06,-0.54429084,0.47354746,-2.36744e-05
6.971933e-06,-0.57441,0.47241473,-3.3245546e-05
7.077303e-06,-0.60654944,0.47091445,-4.436446e-05
7.2035414e-06,-0.6422102,0.46874723,-5.8073183e-05
7.3759848e-06,-0.6856037,0.46519828,-7.728314e-05
7.475485e-06,-0.707702,0.4627622,-8.860086e-05
7.557575e-06,-0.72425014,0.460397,-9.809177e-05
7.648059e-06,-0.7406813,0.45738286,-0.00010866605
7.74654e-06,-0.7563598,0.45355955,-0.000120271514
7.844171e-06,-0.7695883,0.44911632,-0.00013184814
7.919253e-06,-0.7781682,0.44506624,-0.00014078524
8.00008e-06,-0.7858366,0.4398304,-0.00015041996
8.086019e-06,-0.7921892,0.4329254,-0.00016065106
8.183351e-06,-0.79712445,0.42234528,-0.00017217999
8.295061e-06,-0.7998127,0.40276584,-0.00018525777
8.4042995e-06,-0.7993559,0.36306694,-0.0001977775
