time,Vin,Vdiod,Idiod
0.0,0.0,0.0,0.0
-1.0719636e-08,0.0054555875,8.831824e-07,3.640478e-09
2.1439272e-08,0.0109109925,5.561446e-06,1.4582897e-08
4.277264e-08,0.0217665,3.3440363e-05,5.31077e-08
6.7206344e-08,0.03419563,0.00010677073,1.2241807e-07
9.230206e-08,0.0469547,0.00025721238,2.2533519e-07
1.2199104e-07,0.062036645,0.0005808894,3.905593e-07
1.6040114e-07,0.081522346,0.0013120816,6.721473e-07
2.1154769e-07,0.10740805,0.002993394,1.1608024e-06
2.7935795e-07,0.14158526,0.0068328814,1.9986664e-06
3.7014567e-07,0.18700866,0.015642423,3.4306825e-06
4.926605e-07,0.2475028,0.034326997,5.7888315e-06
5.952562e-07,0.29725987,0.057326127,8.08666e-06
7.115394e-07,0.35243687,0.09309608,1.0973132e-05
8.3949135e-07,0.41138142,0.1430105,1.4312165e-05
9.792766e-07,0.47330615,0.20381702,1.800743e-05
1.1781e-06,0.5562026,0.27610815,2.3387314e-05
1.4830703e-06,0.6693711,0.34253362,3.2442476e-05
1.8135121e-06,0.76948416,0.37971738,4.394477e-05
2.2450372e-06,0.8594676,0.40885484,6.113381e-05
2.4239416e-06,0.8820439,0.41803256,6.885991e-05
2.609389e-06,0.89592284,0.42590198,7.717773e-05
2.8041052e-06,0.89990026,0.433295,8.589989e-05
2.9873133e-06,0.8936895,0.43949115,9.385462e-05
3.2853272e-06,0.8631845,0.44836485,0.000105862106
3.6059787e-06,0.80308837,0.45677254,0.00011729049
3.814869e-06,0.7496138,0.46160823,0.00012352613
3.9694364e-06,0.703273,0.46483707,0.0001272543
4.0890227e-06,0.6637158,0.46714187,0.0001295166
4.2310994e-06,0.6127912,0.46968335,0.00013147613
4.375141e-06,0.5571282,0.47204775,0.00013256812
4.593651e-06,0.4657635,0.47527233,0.00013253264
4.81922e-06,0.3640136,0.47819903,0.00013041944
5.0486365e-06,0.2544717,0.48072943,0.00012579017
5.29118e-06,0.13405019,0.48291072,0.0001180036
5.56677e-06,-0.005707461,0.48486662,0.00010601836
5.7312072e-06,-0.089248836,0.4857495,9.715413e-05
5.8793053e-06,-0.16384959,0.4863155,8.782363e-05
6.022049e-06,-0.2346723,0.48667476,7.779411e-05
6.161655e-06,-0.30246305,0.4868423,6.702331e-05
6.3105476e-06,-0.37267703,0.48683727,5.463404e-05
6.4028773e-06,-0.41492188,0.48673105,4.647992e-05
6.477356e-06,-0.44818038,0.48657042,3.958369e-05
6.555735e-06,-0.48232132,0.48633242,3.2056898e-05
6.639501e-06,-0.5177596,0.48600474,2.3747103e-05
6.717064e-06,-0.54953974,0.48562935,1.5811582e-05
6.796341e-06,-0.5809292,0.4851676,7.460985e-06
6.878767e-06,-0.61232716,0.4845992,-1.4660072e-06
6.971933e-06,-0.64621127,0.48384175,-1.1839773e-05
7.077303e-06,-0.68236816,0.48282623,-2.3910685e-05
7.2035414e-06,-0.72248644,0.48135167,-3.8821152e-05
7.3759848e-06,-0.77130413,0.47894233,-5.9753278e-05
7.475485e-06,-0.79616475,0.4773043,-7.2106755e-05
7.557575e-06,-0.8147814,0.47573766,-8.24829e-05
7.648059e-06,-0.83326644,0.4737799,-9.4059935e-05
7.74654e-06,-0.85090476,0.47136113,-0.00010678555
7.844171e-06,-0.86578685,0.46864069,-0.00011950075
7.919253e-06,-0.8754392,0.4662636,-0.00012933528
8.00008e-06,-0.8840661,0.46335152,-0.00013996073
8.086019e-06,-0.8912128,0.45979232,-0.00015127592
8.183351e-06,-0.896765,0.45502076,-0.0001640835
8.295061e-06,-0.8997892,0.44831187,-0.00017873199
8.404297e-06,-0.8992755,0.4401987,-0.00019297285
8.467663e-06,-0.8974047,0.43422243,-0.0002011651
8.539739e-06,-0.8938764,0.4254436,-0.00021038733
8.610971e-06,-0.8889306,0.41217825,-0.00021935218
8.727614e-06,-0.87772244,0.2682625,-0.00023280017
8.871302e-06,-0.85867435,-0.4457251,-0.0002427505
9.023786e-06,-0.83226687,-2.0408092,-0.00023533717
9.181332e-06,-0.7984898,-4.214896,-0.00019650634
9.362515e-06,-0.7518342,-6.46,-0.00011265502
9.5224e-06,-0.7040953,-7.500845,-1.3799646e-05
9.641307e-06,-0.6648391,-7.285426,6.554563e-05
9.7617085e-06,-0.6220287,-6.151574,0.00013708638
9.917611e-06,-0.562343,-4.0337734,0.0002027615
1.01134465e-05,-0.48123997,-1.2147244,0.00025158873
1.0138556e-05,-0.47039333,-0.8957647,0.00025413488
1.0188773e-05,-0.4484177,-0.35054943,0.00025466166
1.0201327e-05,-0.4428666,-0.2270674,0.00025446012
1.0226436e-05,-0.43169773,-0.022945289,0.0002533384
1.02766535e-05,-0.40910116,0.2895856,0.00025029614
1.0289208e-05,-0.40339974,0.33156565,0.00024937838
1.0314317e-05,-0.3919362,0.35754868,0.00024736318
1.0364534e-05,-0.36877447,0.38459638,0.00024331955
1.0464969e-05,-0.32157782,0.4109692,0.00023542889
1.0663641e-05,-0.22531231,0.43557593,0.0002211931
1.10609835e-05,-0.02550844,0.46013105,0.0001969716
1.13511e-05,0.121764794,0.47098157,0.00018256983
1.1423629e-05,0.15822555,0.47286484,0.00017977788
1.1568687e-05,0.2302878,0.47595382,0.00017534185
1.1730435e-05,0.3087935,0.47898492,0.00017142246
1.1912505e-05,0.39404234,0.48195088,0.00016840053
1.2085222e-05,0.47106782,0.48441473,0.0001669475
1.2312451e-05,0.56545275,0.48724306,0.00016724157
1.2696761e-05,0.70312375,0.49143118,0.00017193297
1.3183434e-05,0.8293311,0.4962007,0.00018255704
1.3417416e-05,0.8682022,0.49833307,0.00018934482
1.3591665e-05,0.8873176,0.49985248,0.00019513434
1.37905445e-05,0.8986086,0.50154436,0.00020201912
1.401897e-05,0.89756614,0.50344145,0.00020993176
1.4267297e-05,0.87947327,0.5054346,0.00021801921
1.4669914e-05,0.81363934,0.50853586,0.00022957094
1.4904874e-05,0.75550514,0.5102561,0.00023492759
1.5140261e-05,0.6839116,0.51188594,0.00023870637
1.529464e-05,0.63029885,0.5129026,0.00024024663
1.542135e-05,0.5826885,0.5136959,0.00024076257
1.5560277e-05,0.52706045,0.51452094,0.00024051967
1.5729753e-05,0.45483407,0.51546764,0.0002391515
1.5896603e-05,0.37964526,0.5163484,0.00023688865
1.592172e-05,0.36801773,0.5164743,0.00023642922
1.5971951e-05,0.34454232,0.5167178,0.00023536418
1.598451e-05,0.33862928,0.5167777,0.00023508188
1.6009626e-05,0.32675228,0.5168952,0.00023447715
1.6059857e-05,0.30280295,0.5171237,0.00023315728
